TIME;Battery_Volt_L;Battery_Current_L;RPM_L;Motor_Temp_L;ESC_Temp_Main_L;LHM_Fx;LHM_Mz;LHM_VIBO1x;LHM_VIBO1y;Test_ID;Note_Text
12:50,1;49,0883;13,4964;4602;39,812;36,449;21,53349;0,935095;-0,048086;-0,039887;3;run_3
12:50,1;49,0745;13,6035;4602;39,823;36,456;21,58017;0,934000;-0,001853;-0,002049;3;run_3
12:50,1;49,0554;13,6224;4597;39,833;36,463;21,48317;0,931991;-0,037081;-0,031357;3;run_3
12:50,1;49,0643;13,6034;4602;39,844;36,471;21,51368;0,936398;-0,038790;-0,032257;3;run_3
12:50,1;49,0846;13,6335;4598;39,854;36,478;21,63453;0,929382;-0,044513;-0,037271;3;run_3
12:50,1;49,0982;13,5411;4599;39,864;36,485;21,61507;0,924681;-0,047387;-0,041160;3;run_3
12:50,1;49,0653;13,5942;4603;39,875;36,493;21,62973;0,928553;0,006278;0,004369;3;run_3
12:50,1;49,0859;13,5087;4601;39,885;36,500;21,65496;0,925758;-0,037908;-0,032944;3;run_3
12:50,1;49,0830;13,5400;4600;39,895;36,507;21,60716;0,938290;0,038788;0,031276;3;run_3
12:50,1;49,0885;13,5628;4599;39,905;36,514;21,57603;0,923357;-0,050065;-0,042518;3;run_3
12:50,2;49,0978;13,4703;4601;39,915;36,521;21,61642;0,933501;0,024724;0,020211;3;run_3
12:50,2;49,1005;13,5485;4601;39,925;36,528;21,52486;0,933606;-0,038981;-0,033677;3;run_3
12:50,2;49,0818;13,5907;4602;39,936;36,535;21,58932;0,929586;-0,009906;-0,008478;3;run_3
12:50,2;49,0851;13,5272;4595;39,946;36,542;21,55534;0,929984;-0,049252;-0,041698;3;run_3
12:50,2;49,0727;13,5795;4601;39,956;36,549;21,56907;0,921617;0,015969;0,013255;3;run_3
12:50,2;49,0900;13,5384;4602;39,966;36,556;21,55993;0,933425;0,031587;0,026354;3;run_3
12:50,2;49,1054;13,4894;4603;39,976;36,563;21,55679;0,937289;0,028789;0,023333;3;run_3
12:50,2;49,0686;13,5737;4598;39,986;36,570;21,51138;0,928748;-0,033047;-0,028937;3;run_3
12:50,2;49,0670;13,5745;4599;39,996;36,578;21,53897;0,932777;-0,028704;-0,022447;3;run_3
12:50,2;49,0821;13,5271;4601;40,006;36,584;21,59196;0,928947;-0,004674;-0,002801;3;run_3
12:50,3;49,0776;13,6587;4599;40,017;36,592;21,51731;0,928414;0,052787;0,044340;3;run_3
12:50,3;49,0730;13,5651;4601;40,027;36,599;21,57296;0,934565;-0,030862;-0,026463;3;run_3
12:50,3;49,0832;13,5736;4604;40,037;36,606;21,54071;0,932110;-0,006582;-0,006680;3;run_3
12:50,3;49,0885;13,5560;4601;40,047;36,613;21,59831;0,931693;0,039979;0,033795;3;run_3
12:50,3;49,0823;13,6327;4602;40,057;36,620;21,63248;0,932904;-0,002390;-0,002819;3;run_3
12:50,3;49,0883;13,5683;4596;40,067;36,627;21,46073;0,926490;0,031805;0,026723;3;run_3
12:50,3;49,0893;13,4299;4600;40,076;36,633;21,55717;0,925394;0,018003;0,016355;3;run_3
12:50,3;49,0923;13,6213;4601;40,086;36,640;21,62968;0,927904;0,040953;0,033065;3;run_3
12:50,3;49,0866;13,6013;4601;40,096;36,647;21,59441;0,930143;-0,005460;-0,004967;3;run_3
12:50,3;49,0762;13,6666;4596;40,107;36,654;21,47768;0,920183;0,049309;0,039185;3;run_3
12:50,4;49,0639;13,6103;4598;40,116;36,661;21,54130;0,923576;-0,009941;-0,008543;3;run_3
12:50,4;49,0715;13,4924;4600;40,126;36,668;21,60423;0,933942;-0,019306;-0,015872;3;run_3
12:50,4;49,0855;13,6349;4598;40,136;36,675;21,58577;0,933998;0,051982;0,041488;3;run_3
12:50,4;49,1008;13,5504;4599;40,146;36,681;21,67406;0,927715;0,044340;0,037986;3;run_3
12:50,4;49,0923;13,5497;4600;40,156;36,688;21,54855;0,928055;0,033836;0,026724;3;run_3
12:50,4;49,0780;13,6119;4597;40,166;36,695;21,47556;0,931582;0,029064;0,024571;3;run_3
12:50,4;49,0878;13,4996;4601;40,175;36,702;21,51909;0,926405;0,044637;0,036493;3;run_3
12:50,4;49,0590;13,6316;4599;40,185;36,709;21,67080;0,929967;0,044585;0,037038;3;run_3
12:50,4;49,0795;13,6072;4603;40,195;36,715;21,58871;0,925927;-0,007097;-0,005170;3;run_3
12:50,4;49,0754;13,5611;4597;40,205;36,722;21,49067;0,930142;0,039509;0,031568;3;run_3
12:50,5;49,0780;13,6074;4599;40,215;36,729;21,62174;0,922129;0,008598;0,007402;3;run_3
12:50,5;49,0945;13,6055;4602;40,224;36,736;21,52093;0,934658;0,003496;0,003035;3;run_3
12:50,5;49,0856;13,5378;4600;40,234;36,742;21,58271;0,933555;0,035646;0,029093;3;run_3
12:50,5;49,0842;13,5516;4598;40,244;36,749;21,58277;0,927659;0,000167;-0,000935;3;run_3
12:50,5;49,0803;13,5838;4599;40,253;36,756;21,66147;0,922724;-0,040787;-0,033368;3;run_3
